,App,Category,Rating,Reviews,Size,Installs,Type,Price,ContentRating,Genres,LastUpdated,CurrentVer,AndroidVer,cat_ART_AND_DESIGN,cat_AUTO_AND_VEHICLES,cat_BEAUTY,cat_BOOKS_AND_REFERENCE,cat_BUSINESS,cat_COMICS,cat_COMMUNICATION,cat_DATING,cat_EDUCATION,cat_ENTERTAINMENT,cat_EVENTS,cat_FAMILY,cat_FINANCE,cat_FOOD_AND_DRINK,cat_GAME,cat_HEALTH_AND_FITNESS,cat_HOUSE_AND_HOME,cat_LIBRARIES_AND_DEMO,cat_LIFESTYLE,cat_MAPS_AND_NAVIGATION,cat_MEDICAL,cat_NEWS_AND_MAGAZINES,cat_PARENTING,cat_PERSONALIZATION,cat_PHOTOGRAPHY,cat_PRODUCTIVITY,cat_SHOPPING,cat_SOCIAL,cat_SPORTS,cat_TOOLS,cat_TRAVEL_AND_LOCAL,cat_VIDEO_PLAYERS,cat_WEATHER
5900,2247,HEALTH_AND_FITNESS,4.0,265,4.1,100000,1,0,1,Health & Fitness,13-Aug-15,2.1,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,364,FAMILY,4.4,13,3.4,1000,1,0,1,Education,23-Mar-17,1,2.3.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,671,TRAVEL_AND_LOCAL,4.7,65,13,5000,1,0,1,Travel & Local,6-Apr-17,6.0.19,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5903,7381,FAMILY,4.5,112,39,10000,1,0,1,Education,5-Jun-18,1.5,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5904,111,FAMILY,4.3,367,5.1,100000,1,0,1,Entertainment,17-May-18,1.0.19,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905,4976,COMICS,3.3,126,4.7,5000,1,0,4,Comics,24-Jul-18,1.0.4,4.0.3 and up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,1144,LIFESTYLE,4.3,127,5.5,10000,1,0,1,Lifestyle,3-Jun-16,3.0.0,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,5788,TRAVEL_AND_LOCAL,4.1,134,5.3,10000,1,0,1,Travel & Local,20-Jun-18,6.3.4,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5908,365,TOOLS,2.1,149,2.8,50000,1,0,1,Tools,28-Mar-16,1.9,3.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5909,4032,TRAVEL_AND_LOCAL,3.7,40,9.0,1000,0,8.49 ,1,Travel & Local,18-Aug-16,1.0.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5910,1448,TRAVEL_AND_LOCAL,4.2,25726,51,1000000,1,0,1,Travel & Local,24-Jul-18,4.2,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5911,1071,FINANCE,4.4,31,206,1000,0,3.99 ,1,Finance,15-Jul-18,2.9.1,2.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,3544,FINANCE,4.2,23,954,500,0,3.99 ,1,Finance,14-Dec-16,1.9.10,3.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,782,BUSINESS,2.1,87,26,5000,1,0,1,Business,26-Apr-18,1.6.0.0,4.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,780,FINANCE,2.4,36,9.4,1000,0,1.99 ,1,Finance,16-Nov-15,1.3.3,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,779,PRODUCTIVITY,4.1,22,2.4,5000,1,0,1,Productivity,22-Jul-18,1.2.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5916,7932,FAMILY,3.1,1734,5.8,500000,1,0,1,Strategy,8-Jun-16,1.0.3,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,6119,GAME,5.0,2,20,1,0,1.49 ,1,Arcade,8-Feb-17,1.0.4,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,1070,GAME,3.5,196,35,10000,1,0,1,Adventure,22-Mar-16,1.0.4,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,1073,PARENTING,4.2,20,17,10000,1,0,1,Parenting,2-Jul-17,1.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5922,3980,FAMILY,4.7,303,42,10000,1,0,1,Entertainment,22-Jul-18,2.0.5,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5926,4741,FAMILY,4.8,23,35,10000,1,0,1,Educational;Education,28-Nov-17,1.0.2,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,658,FAMILY,4.5,226,26,100000,1,0,1,Education;Education,30-May-17,1.0.0,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,659,FAMILY,4.6,66,17,10000,1,0,1,Educational;Education,25-Feb-18,1.0.0,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930,4764,FAMILY,4.6,32,60,10000,1,0,1,Education,29-Nov-17,6,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,6807,FAMILY,4.9,285,25,10000,1,0,1,Education,5-Jan-18,1.0.5,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,3160,FAMILY,4.8,1491,38,50000,1,0,1,Education,31-Oct-17,1.3,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,4423,FAMILY,4.0,13,2.0,1000,1,0,1,Entertainment,23-Sep-15,1,1.6 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,1072,LIFESTYLE,3.9,592,2.5,100000,1,0,1,Lifestyle,2-Jan-18,1.0.23,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,781,FAMILY,4.1,181,9.2,10000,1,0,1,Entertainment,14-Jun-18,1.2.1,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,1074,COMICS,4.1,690,444,50000,1,0,1,Comics,29-Sep-15,1.2.3,2.2 and up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5937,520,FAMILY,4.5,227,15,50000,1,0,1,Educational;Education,24-Feb-18,1,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,3578,HEALTH_AND_FITNESS,4.2,287,12,50000,1,0,1,Health & Fitness,30-Jul-18,1.8,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939,1825,NEWS_AND_MAGAZINES,4.0,677,4.4,10000,1,0,1,News & Magazines,7-Jun-17,5.5.2,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5940,4,NEWS_AND_MAGAZINES,4.4,27,14,100,1,0,1,News & Magazines,6-Jul-18,1,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5941,4846,TOOLS,1.9,8,6.7,1000,1,0,1,Tools,18-Apr-18,1.1.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5944,3161,TOOLS,3.7,26,2.2,5000,1,0,1,Tools,2-Nov-15,1.1,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5946,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,4609,NEWS_AND_MAGAZINES,4.0,3647,5.7,100000,1,0,1,News & Magazines,25-Feb-17,4.1.1,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5948,5683,SPORTS,4.3,242096,87,10000000,1,0,1,Sports,2-Aug-18,3.4.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5949,734,TRAVEL_AND_LOCAL,2.5,862,30,100000,1,0,1,Travel & Local,10-Apr-18,7.8.0,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5950,1114,GAME,4.4,3452530,68,100000000,1,0,1,Action,7-Feb-18,1.9.6.6,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,3162,FAMILY,4.7,1424,19,100000,1,0,1,Educational,7-Jun-18,2.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,6687,GAME,4.6,169661,40,10000000,1,0,1,Arcade,1-Aug-18,1.246,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955,4317,SPORTS,4.4,172,49,5000,0,2.99 ,1,Sports,10-Jul-18,1.5,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5956,6862,FAMILY,4.3,7441,52,500000,1,0,2,Strategy,2-Aug-18,0.1.801,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5957,8043,SPORTS,4.4,55,63,1000,0,4.49 ,1,Sports,3-Aug-18,2.0.38,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5958,626,MEDICAL,2.6,496,24,100000,1,0,1,Medical,27-Jul-18,8.0.226,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5959,8039,SPORTS,3.6,25,6.0,1000,0,3.99 ,1,Sports,18-Feb-15,2.1,2.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5960,798,FAMILY,3.8,11,17,1000,1,0,1,Education,14-Mar-18,2.6.12,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,4380,FAMILY,4.4,31,4.2,100,0,0.99 ,1,Casual,15-Aug-13,1.48,2.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962,805,FAMILY,4.4,21,32,1000,1,0,1,Education,10-May-18,3.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,803,FAMILY,3.0,10,717,5000,1,0,1,Entertainment,22-Jun-16,0.0.7,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5964,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,802,LIFESTYLE,3.7,492,4.3,50000,1,0,1,Lifestyle,5-Oct-15,3.6,2.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,804,BOOKS_AND_REFERENCE,5.0,5,7.2,50,0,1.75 ,1,Books & Reference,8-Oct-15,1,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,801,MEDICAL,4.2,8,1.2,500,1,0,1,Medical,19-Jan-16,1.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5969,7219,PRODUCTIVITY,4.8,4,31,100,1,0,1,Productivity,25-Jun-18,3.3.8,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5970,3266,TRAVEL_AND_LOCAL,4.4,7,17,500,1,0,1,Travel & Local,9-Oct-17,2.0.0,4.4W and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5971,1438,FAMILY,4.1,36151,46,1000000,1,0,1,Simulation,22-Apr-17,2.7,3.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,811,LIFESTYLE,4.7,113,20,1000,1,0,1,Lifestyle,30-Sep-16,3.0.0,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,1083,PARENTING,4.7,8343,8.3,50000,0,4.99 ,1,Parenting,10-Jul-18,6.3.16,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5974,808,TOOLS,3.3,27,5.0,5000,1,0,1,Tools,31-May-18,10.1.0,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5975,807,GAME,4.0,209,22,10000,1,0,4,Casino,13-Jul-18,7,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,7279,FAMILY,1.0,1,2.0,50,0,1.49 ,1,Education,9-Apr-12,1,2.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979,799,TRAVEL_AND_LOCAL,4.4,382,12,10000,1,0,1,Travel & Local,1-Feb-18,2.1.3,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5980,797,PHOTOGRAPHY,4.2,5,5.5,500,1,0,1,Photography,10-Jan-18,1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5981,810,VIDEO_PLAYERS,4.4,8,14,1000,1,0,1,Video Players & Editors,12-Oct-17,Final,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5982,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5983,7470,TRAVEL_AND_LOCAL,4.3,20,15,1000,1,0,1,Travel & Local,2-Aug-16,1.7,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5984,809,FAMILY,4.4,7,81,1000,1,0,1,Education,10-Jul-17,3.5,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,800,SPORTS,3.7,20,8.9,1000,1,0,1,Sports,8-Dec-17,3.1,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5987,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5988,1450,TRAVEL_AND_LOCAL,4.0,1,3.0,100,1,0,1,Travel & Local,8-Nov-17,1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5989,5706,MEDICAL,4.4,112,13,1000,1,0,1,Medical,12-Jul-18,4.5.2,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5990,1449,FAMILY,3.3,14,11,1000,1,0,1,Education,19-Jan-15,1.2,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,261,FAMILY,4.2,4,29,500,1,0,1,Education,25-Jan-18,6.0.2,4.4 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,806,LIFESTYLE,2.3,3,2.6,500,1,0,1,Lifestyle,12-Jan-16,1,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,6139,FAMILY,5.0,4,1.7,100,1,0,4,Entertainment,28-Jun-15,1,2.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,262,FAMILY,3.6,5,5.4,1000,1,0,1,Education,3-Jul-18,1.6.7.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5999,1437,FAMILY,3.9,137377,30,5000000,1,0,1,Simulation,12-Apr-17,2.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,835,FAMILY,4.4,7461,31,1000000,1,0,1,Entertainment,20-May-18,4.2.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,7933,LIFESTYLE,4.2,120,14,10000,1,0,1,Lifestyle,23-Feb-18,1.5.1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,816,MEDICAL,4.8,17,37,5000,1,0,1,Medical,19-Jul-18,1.5.0,5.0 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6003,4469,FAMILY,4.3,39109,4.0,1000000,1,0,1,Entertainment,20-Dec-17,6.5,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,818,COMMUNICATION,4.4,10341,6.9,500000,1,0,1,Communication,5-Jul-18,5.2.4,4.1 and up,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,8174,FAMILY,4.3,193,14,10000,1,0,1,Entertainment,29-Apr-17,1.3,4.0 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,834,TOOLS,4.0,21,210,10000,1,0,1,Tools,18-Dec-15,6.1,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6008,830,HEALTH_AND_FITNESS,1.4,45,13,5000,1,0,1,Health & Fitness,12-Sep-16,1,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,4445,COMICS,3.3,1476,18,500000,1,0,4,Comics,11-Jun-18,7.3,4.0 and up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,831,FAMILY,4.3,539,13,50000,1,0,1,Entertainment,1-Aug-18,1.3,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,827,NEWS_AND_MAGAZINES,4.6,30,3.8,1000,1,0,1,News & Magazines,20-Mar-18,1.5,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6013,815,FINANCE,4.7,289,3.2,5000,1,0,1,Finance,4-May-18,1.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,820,FAMILY,4.2,540,3.2,10000,1,0,1,Entertainment,1-Aug-18,2.4,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,2142,COMICS,3.9,4496,609,100000,1,0,1,Comics,29-Oct-17,2.3.216,2.3 and up,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,7409,BUSINESS,3.4,9,1.7,1000,1,0,1,Business,8-Oct-16,1,3.0 and up,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,3155,PRODUCTIVITY,4.3,247,4.0,10000,1,0,1,Productivity,22-Jun-16,1.2,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6018,822,BOOKS_AND_REFERENCE,4.8,123,6.5,1000,1,0,1,Books & Reference,15-Mar-17,3.15317,3.0 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,814,PRODUCTIVITY,4.8,93,14,1000,1,0,1,Productivity,17-Jul-18,2.3.14,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6020,813,BOOKS_AND_REFERENCE,4.5,197,2.8,10000,1,0,1,Books & Reference,3-Jan-17,1.2,4.1 and up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,833,FAMILY,3.3,16,33,500,1,0,1,Simulation,6-Jul-17,1.2,4.1 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,832,FAMILY,4.2,5,3.3,500,1,0,1,Entertainment,13-Apr-18,1.1,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,7218,MAPS_AND_NAVIGATION,4.9,49,3.9,100,1,0,1,Maps & Navigation,16-Oct-17,2,4.2 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,821,PRODUCTIVITY,4.2,41,15,1000,1,0,1,Productivity,1-Aug-18,1.3.13,4.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6025,817,SPORTS,4.6,1238,9.5,100000,1,0,1,Sports,15-Jan-18,3,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6026,812,FAMILY,4.1,205,7.3,50000,1,0,1,Education,29-Nov-17,9,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,828,FAMILY,4.6,12,2.4,5000,1,0,1,Education,7-Oct-17,3,4.0.3 and up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
